Vùng,Tỉnh,BC,Mã đơn,Tệp khách,Ngày nhập BC Giao,Số ngày đã nhập BC,Giờ câp nhật,Số lần giao,Nhóm BL,COD
NTB,Ninh Thuận,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận,VNGH80846996503,TTS,2026-06-04 15:50:41.504000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà,NVS779649765,SME,2026-06-04 15:54:48.166000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,4,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHFDHDF,Shopee-Bulky,2026-06-04 15:54:49.259000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà,GYHQAMMA,SME,2026-06-04 15:54:50.760000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,4,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà,GYHQGD8F,SME,2026-06-04 15:54:50.760000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,4,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHFGRVA,Shopee-Bulky,2026-06-04 15:55:35.397000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLK4TR,SME,2026-06-04 15:55:58.178000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80933496503,TTS,2026-06-04 15:55:58.178000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYT8BTCK,SME,2026-06-04 15:55:58.178000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80235476505,TTS,2026-06-04 15:55:58.178000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHL4W36,SME,2026-06-04 15:55:58.178000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80709196506,TTS,2026-06-04 15:56:11.691000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHFUNDT,SME,2026-06-04 15:56:11.691000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80590456506,TTS,2026-06-04 15:56:11.691000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQCVP6,SME,2026-06-04 15:56:11.691000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLEVVM,Shopee,2026-06-04 15:56:11.691000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80421876506,TTS,2026-06-04 15:56:11.691000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80270986507,TTS,2026-06-04 15:56:11.691000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80848546508,TTS-Reverse,2026-06-04 15:56:11.691000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLKPVB,Shopee-Reverse,2026-06-04 15:56:11.691000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHFF8WP,SME,2026-06-04 15:56:11.691000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHFBKMN,SME,2026-06-04 15:56:21.385000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLRNGL,SME,2026-06-04 15:56:21.385000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80756516507,TTS,2026-06-04 15:56:21.385000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80379496507,TTS,2026-06-04 15:56:21.385000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80240986508,TTS,2026-06-04 15:56:21.385000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80687386508,TTS,2026-06-04 15:56:21.385000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQTVRK,SME,2026-06-04 15:56:28.797000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQURDT,SME,2026-06-04 15:56:28.797000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLLWEP,SME,2026-06-04 15:56:28.797000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLQPAM,SME,2026-06-04 15:56:28.797000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTEU6T3,SME,2026-06-04 15:56:28.797000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHL7VWP,SME,2026-06-04 15:56:28.797000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQGGUR,SME,2026-06-04 15:56:28.797000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQBKHY,SME,2026-06-04 15:56:32.301000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLWG4G,SME,2026-06-04 15:56:37.758000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQF3T7,SME,2026-06-04 15:56:44.066000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQAVDC,SME,2026-06-04 15:56:55.419000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQVEGG,SME,2026-06-04 15:56:55.419000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLQQ9L,SME,2026-06-04 15:56:55.419000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLDUGD,SME,2026-06-04 15:56:55.419000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHL44CP,SME,2026-06-04 15:56:59.390000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHL3LN4,SME,2026-06-04 15:56:59.390000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHL6W6C,SME,2026-06-04 15:56:59.390000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80496556505,TTS,2026-06-04 15:56:59.390000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông,GYHQKR99,SME,2026-06-04 15:57:02.232000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,5,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,VNGH80581806504,TTS,2026-06-04 15:57:53.327000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHLPF8R,SME,2026-06-04 15:58:21.965000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYTRRAE4,SME,2026-06-04 15:58:27.981000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,GYHQWUHM,SME,2026-06-04 15:58:27.981000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn Phúc Hưng-Xã Tân Hà Lâm Hà-Lâm Đồng,NVS779894473,SME,2026-06-04 15:58:27.981000+00:00,6.7,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHLUQ6B,SME,2026-06-04 16:29:42.268000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHFYMLB,SME,2026-06-04 16:29:47.698000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYTE6W4Q,SME,2026-06-04 16:29:56.746000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHQVFV9,SME,2026-06-04 16:30:04.912000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,VNGH80345616503,TTS,2026-06-04 16:31:14.288000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHFN6TK,SME,2026-06-04 16:33:16.906000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHFUBCT,SME,2026-06-04 16:33:25.999000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHLDH8F,Shopee,2026-06-04 17:20:10.494000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHLWDUR,SME,2026-06-04 17:21:32.574000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTM3RG7,Shopee-Bulky,2026-06-04 17:32:18.516000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80985956501,TTS,2026-06-04 17:33:55.125000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80932576501,TTS,2026-06-04 17:33:55.125000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80036566502,TTS,2026-06-04 17:33:55.125000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTEHGCQ,Shopee,2026-06-04 17:34:04.398000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80967626507,TTS,2026-06-04 17:34:53.904000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQQ8QP,SME,2026-06-04 17:34:58.518000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLPGUP,SME,2026-06-04 17:35:24.587000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQNA83,SME,2026-06-04 17:37:12.126000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTEQ37B,SME,2026-06-04 17:37:12.126000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQ73TY,SME,2026-06-04 17:37:12.126000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTEDU8H,Shopee,2026-06-04 17:38:10.577000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,VNGH80511656502,TTS,2026-06-04 17:41:19.590000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,GYTECTBV,SME,2026-06-04 17:41:19.590000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,VNGH80944406507,TTS,2026-06-04 17:41:44.115000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,VNGH80424696507,TTS,2026-06-04 17:41:44.115000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFFCA9,SME,2026-06-04 17:42:18.455000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTMMPYB,SME,2026-06-04 17:42:18.455000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFKMLX,SME,2026-06-04 17:42:18.455000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFWK8K,SME,2026-06-04 17:42:18.455000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFW6V3,Shopee,2026-06-04 17:42:37.982000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTEUQM4,Shopee,2026-06-04 17:43:10.769000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTEDUYD,Shopee,2026-06-04 17:43:15.305000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTEYHFA,SME,2026-06-04 17:44:12.205000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFQF8A,Shopee-Bulky,2026-06-04 17:44:39.818000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80871086503,TTS,2026-06-04 17:46:36.984000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80946966507,TTS,2026-06-04 17:46:40.391000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQUC8P,SME,2026-06-04 17:47:05.837000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQG7FE,SME,2026-06-04 17:47:05.837000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYTEGTR3,SME,2026-06-04 17:47:05.837000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80433526505,TTS,2026-06-04 17:47:10.007000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQ849D,SME,2026-06-04 17:47:28.628000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFP6K3,Shopee,2026-06-04 17:47:49.391000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLKQVH,SME,2026-06-04 17:48:11.794000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQLPEF,SME,2026-06-04 17:48:20.153000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQ87WV,SME,2026-06-04 17:48:23.909000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQL3PG,SME,2026-06-04 17:48:23.909000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHL7HNV,SME,2026-06-04 17:48:40.307000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLKLL7,SME,2026-06-04 17:48:40.307000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFLH3C,SME,2026-06-04 17:48:42.042000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Ninh Thuận,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận,GYHLW8Q8,SME,2026-06-04 17:48:42.792000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,4,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQDWDQ,SME,2026-06-04 17:48:48.244000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,4,(b) 6 - 7 ngày,non - có phí
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80281966503,TTS,2026-06-04 17:48:57.504000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQGLAE,SME,2026-06-04 17:48:57.504000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80184226503,TTS,2026-06-04 17:49:20.159000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQWWFC,SME,2026-06-04 17:49:37.024000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHQWWGV,SME,2026-06-04 17:49:37.024000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHLPUQM,SME,2026-06-04 17:49:52.062000+00:00,6.6,2026-06-11 07:45:36.692000+00:00,1,(b) 6 - 7 ngày,non - không phí
