Mã bưu cục,Mã đơn hàng,Loại đơn,Khách hàng,Trạng thái,Thời gian tồn đọng,warehouse_name
20316000,VNGH80292126904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80228456904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80228656904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
21377000,VNGH80612056603,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng
21659000,GYHWN6BQ,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Điểm lấy hàng Nguyễn Đình Chiểu-Nghĩa Tân-Gia Nghĩa-Đăk Nông
21722000,VNGH80726626905,Luân chuyển giao,TTS,Không cần đóng kiện,0_6,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
22048000,GYHCM98F,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông
20785000,VNGH80746516805,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,Bưu Cục 95A Đội Cấn-Bảo Lộc-Lâm Đồng
22051000,GYHGM7NK,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
21320000,GYHWQH84,Luân chuyển giao,SHOPEE,Đã đóng kiện,0_6,Bưu Cục Phú Thủy-Phan Thiết-Bình Thuận
21468000,GYTRCV3N,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu cục 1479 Trần Phú-Lộc Châu-Bảo Lộc-Lâm Đồng
21687000,GYH69B8R,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Cao Bá Quát-Phường 7-Đà Lạt-Lâm Đồng
21290000,GYH6DM4P,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu cục DT707-Hàm Thuận Nam-Bình Thuận
21479000,VNGH80105606607,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 571 Hùng Vương-Cam Nghĩa-TP.Cam Ranh-Khánh Hoà
21569000,GYHVMN76,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 70 Lê Hồng Phong-Ninh Diêm-Ninh Hoà-Khánh Hoà
21594000,GYHDTB64,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 430 Tôn Đức Thắng-Tân Phước-Thị xã La Gi-Bình Thuận
21403000,GYHCFGRV,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
20942000,GYHKC9FN,Luân chuyển giao,OTHER,Không cần đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
21688000,VNGH80601386904,Luân chuyển giao,TTS,Không cần đóng kiện,0_6,Bưu Cục 412 Nguyễn Văn Cừ-Lộc Phát-Bảo Lộc-Lâm Đồng
21126000,GYHU3E9X,Luân chuyển trả,SHOPEE,Chưa đóng kiện,36_48,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21722000,VNGH80094176901,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
21126000,GYHUM4MB,Luân chuyển trả,SHOPEE,Chưa đóng kiện,36_48,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21722000,VNGH80203446901,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
21722000,VNGH80865206902,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
21468000,GYH66MUY,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu cục 1479 Trần Phú-Lộc Châu-Bảo Lộc-Lâm Đồng
21468000,GYHDFTEC,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu cục 1479 Trần Phú-Lộc Châu-Bảo Lộc-Lâm Đồng
22048000,GYH99346,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông
21468000,GYHDUW4G,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu cục 1479 Trần Phú-Lộc Châu-Bảo Lộc-Lâm Đồng
22048000,GYH9NAYU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông
21687000,GYH6VTNR,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Cao Bá Quát-Phường 7-Đà Lạt-Lâm Đồng
21687000,GYHN7E3M,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Cao Bá Quát-Phường 7-Đà Lạt-Lâm Đồng
20785000,GYHKCDBN,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 95A Đội Cấn-Bảo Lộc-Lâm Đồng
21290000,GYH6W9HC,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu cục DT707-Hàm Thuận Nam-Bình Thuận
21290000,GYH6XXAD,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu cục DT707-Hàm Thuận Nam-Bình Thuận
22051000,GYHUC6N6,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22086000,VNGH80387146610,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
22086000,VNGH80201566704,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
22086000,VNGH80427306605,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
22051000,GYHU3ULA,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22086000,VNGH80134626601,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
22051000,GYHUKGHL,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
21290000,GYHNM7YH,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu cục DT707-Hàm Thuận Nam-Bình Thuận
22051000,GYHCNH6Y,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
21290000,GYHDND43,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu cục DT707-Hàm Thuận Nam-Bình Thuận
21290000,GYHBMHHW,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu cục DT707-Hàm Thuận Nam-Bình Thuận
21290000,GYHPA7PX,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu cục DT707-Hàm Thuận Nam-Bình Thuận
21126000,GYHBLCTD,Luân chuyển trả,OTHER,Chưa đóng kiện,36_48,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21126000,GYH34UL4,Luân chuyển giao,OTHER,Chưa đóng kiện,48_72,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21126000,GYHVUEHL,Luân chuyển giao,OTHER,Không cần đóng kiện,48_72,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21126000,GYTX3VT9,Luân chuyển giao,SHOPEE,Chưa đóng kiện,72_96,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21126000,GYHV6LCU,Luân chuyển giao,SHOPEE,Không cần đóng kiện,96_120,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21126000,GYHLM6PQ,Luân chuyển giao,OTHER,Không cần đóng kiện,96_120,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21126000,GYH7Q8BA,Luân chuyển trả,SHOPEE,Chưa đóng kiện,120_192,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21126000,GYH9A34M,Luân chuyển giao,SHOPEE,Không cần đóng kiện,120_192,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
22051000,GYHCAUBQ,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
20785000,GYH694MM,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 95A Đội Cấn-Bảo Lộc-Lâm Đồng
22051000,GYHCMPN8,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22051000,GYH9AWBD,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22051000,VNGH80189086609,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
21687000,VNGH80728016702,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Cao Bá Quát-Phường 7-Đà Lạt-Lâm Đồng
22051000,VNGH80835816703,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
20785000,GYHDLUHK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 95A Đội Cấn-Bảo Lộc-Lâm Đồng
21687000,VNGH80787186702,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Cao Bá Quát-Phường 7-Đà Lạt-Lâm Đồng
21687000,VNGH80754036609,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Cao Bá Quát-Phường 7-Đà Lạt-Lâm Đồng
20785000,GYHBRLQG,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 95A Đội Cấn-Bảo Lộc-Lâm Đồng
21687000,VNGH80508446604,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Cao Bá Quát-Phường 7-Đà Lạt-Lâm Đồng
22048000,GYHV9EEQ,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông
20785000,GYH6MQYN,Luân chuyển giao,SHOPEE,Chưa đóng kiện,24_36,Bưu Cục 95A Đội Cấn-Bảo Lộc-Lâm Đồng
22048000,GYHVVECG,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông
22048000,GYHVMXBX,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông
22048000,VNGH80623136609,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông
22048000,VNGH80270606705,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông
22051000,VNGH80378426703,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22048000,VNGH80453696604,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông
22048000,VNGH80050786603,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông
22051000,VNGH80547886609,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng
22048000,VNGH80978116607,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông
21468000,GYH3FE34,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu cục 1479 Trần Phú-Lộc Châu-Bảo Lộc-Lâm Đồng
22048000,VNGH80115086606,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Hùng Vương-Nghĩa Trung-Gia Nghĩa-Đắk Nông
21722000,VNGH80786436901,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
21377000,VNGH80539186608,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng
21320000,GYHWQHYV,Luân chuyển giao,SHOPEE,Đã đóng kiện,0_6,Bưu Cục Phú Thủy-Phan Thiết-Bình Thuận
20316000,VNGH80228256904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
22086000,GYH6K644,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
21479000,VNGH80612106605,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục 571 Hùng Vương-Cam Nghĩa-TP.Cam Ranh-Khánh Hoà
20942000,GYH4RXEE,Luân chuyển giao,OTHER,Không cần đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
21569000,GYH3CCHK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 70 Lê Hồng Phong-Ninh Diêm-Ninh Hoà-Khánh Hoà
21403000,GYH9KVVF,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
21688000,VNGH80095176904,Luân chuyển giao,TTS,Không cần đóng kiện,0_6,Bưu Cục 412 Nguyễn Văn Cừ-Lộc Phát-Bảo Lộc-Lâm Đồng
21594000,GYHDHK97,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 430 Tôn Đức Thắng-Tân Phước-Thị xã La Gi-Bình Thuận
21126000,GYH9T6G4,Luân chuyển giao,SHOPEE,Không cần đóng kiện,120_192,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
20316000,VNGH80212186904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
21126000,GYHF7UC9,Luân chuyển trả,SHOPEE,Không cần đóng kiện,192,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
20316000,VNGH80193126904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
22086000,GYH446X8,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
20316000,VNGH80192726904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
21569000,GYH6EDGM,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 70 Lê Hồng Phong-Ninh Diêm-Ninh Hoà-Khánh Hoà
22086000,GYHBECXH,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
21403000,GYH9HEED,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
21403000,GYHVABTE,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
21479000,GYHVDXAF,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 571 Hùng Vương-Cam Nghĩa-TP.Cam Ranh-Khánh Hoà
21479000,GYHVPWRH,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 571 Hùng Vương-Cam Nghĩa-TP.Cam Ranh-Khánh Hoà
21126000,GYTX4T8H,Luân chuyển trả,OTHER,Không cần đóng kiện,192,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21479000,GYHVW6E3,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 571 Hùng Vương-Cam Nghĩa-TP.Cam Ranh-Khánh Hoà
21479000,GYHDVLYA,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 571 Hùng Vương-Cam Nghĩa-TP.Cam Ranh-Khánh Hoà
21126000,GYHLHECE,Luân chuyển giao,SHOPEE,Không cần đóng kiện,192,Bưu cục Ngô Thỳ Sỹ-Đà Lạt-Lâm Đồng
21377000,VNGH80605096604,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng
21594000,GYHDQXQ3,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 430 Tôn Đức Thắng-Tân Phước-Thị xã La Gi-Bình Thuận
21594000,GYHB47NK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 430 Tôn Đức Thắng-Tân Phước-Thị xã La Gi-Bình Thuận
21377000,VNGH80077676609,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng
21722000,GYHGCADE,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
21377000,VNGH80207486509,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng
21403000,GYH6G3GC,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,Bưu Cục Hàm Liêm-Hàm Thuận Bắc-Bình Thuận
21722000,GYTM6QMX,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
22116000,GYH93XRE,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
22116000,GYHBEE69,Luân chuyển trả,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
21688000,VNGH80205986904,Luân chuyển giao,TTS,Không cần đóng kiện,0_6,Bưu Cục 412 Nguyễn Văn Cừ-Lộc Phát-Bảo Lộc-Lâm Đồng
22116000,GYH4BW47,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
21688000,VNGH80378376904,Luân chuyển giao,TTS,Không cần đóng kiện,0_6,Bưu Cục 412 Nguyễn Văn Cừ-Lộc Phát-Bảo Lộc-Lâm Đồng
20942000,GYHKKG7N,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYH46HEH,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYH3TGQ3,Luân chuyển giao,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYH4EEDW,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYHK3LY8,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYHKDY96,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
21722000,GYTM6L7E,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
21722000,GYHQ4ML4,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
20942000,GYHKN4P6,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
21722000,GYHVLVCA,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
21722000,GYHV8W9X,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
20942000,GYH468D3,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYH46KTY,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
21722000,GYHV8WNN,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
21722000,GYHVMDXP,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
21722000,GYH6FEVQ,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
21594000,GYH38B6X,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 430 Tôn Đức Thắng-Tân Phước-Thị xã La Gi-Bình Thuận
20942000,GYH4H3RK,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
21722000,GYH6D6XL,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
21594000,GYHP3HWA,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 430 Tôn Đức Thắng-Tân Phước-Thị xã La Gi-Bình Thuận
22116000,GYHUU7KY,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
20942000,GYH3H4FA,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
22086000,GYHNVWTT,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
20942000,GYHKVPXL,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYHKGLVV,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
22086000,GYH677UG,Luân chuyển trả,OTHER,Không cần đóng kiện,12_24,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
21569000,GYHPU3WB,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 70 Lê Hồng Phong-Ninh Diêm-Ninh Hoà-Khánh Hoà
21569000,GYHNK8CL,Luân chuyển trả,OTHER,Không cần đóng kiện,12_24,Bưu Cục 70 Lê Hồng Phong-Ninh Diêm-Ninh Hoà-Khánh Hoà
22086000,GYH43Y7A,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
20942000,GYHKGQK3,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
20942000,GYHKGQL9,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng
21569000,GYH48Q7U,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 70 Lê Hồng Phong-Ninh Diêm-Ninh Hoà-Khánh Hoà
21569000,GYH48FCG,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 70 Lê Hồng Phong-Ninh Diêm-Ninh Hoà-Khánh Hoà
21569000,GYHVVHKY,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,Bưu Cục 70 Lê Hồng Phong-Ninh Diêm-Ninh Hoà-Khánh Hoà
22116000,GYH96RD6,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
22116000,GYH947XY,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
22116000,GYH9W7LB,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
21722000,VNGH80255116704,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
21722000,VNGH80590536703,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục Thôn Long Hoà-Vạn Long-Vạn Ninh-Khánh Hoà
22086000,GYHB7B97_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
22086000,GYTGCNE4,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
22086000,GYHPQF8E,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục Nâm N'Jang-Đắk Song-Đắk Nông
20316000,VNGH80193326904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80192926904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80192526904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
22116000,GYH9RWPG,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
22116000,GYHVQ6HB,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
22116000,GYHVM8Y8,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
22116000,VNGH80792116703,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
22116000,GYHPU968,Luân chuyển giao,OTHER,Đã đóng kiện,12_24,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
22116000,GYHCYTCW,Luân chuyển trả,OTHER,Không cần đóng kiện,12_24,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
22116000,GYHVRWLN,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 300 Tự Phước-Đà Lạt-Lâm Đồng
