Vùng,Tỉnh,BC,Mã đơn,Tệp khách,Ngày nhập BC Giao,Số ngày đã nhập BC,Giờ câp nhật,Số lần giao,Nhóm BL,COD
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHCUWMT,SME,2026-06-07 17:19:55.306000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHG8RTV,SME,2026-06-07 17:20:55.960000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80893656602,TTS,2026-06-07 17:21:17.083000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHGK68N,SME,2026-06-07 17:21:17.083000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,VNGH80902096510,TTS,2026-06-07 17:21:23.751000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYH7HXCX,SME,2026-06-07 17:21:29.472000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHUBNNA,SME,2026-06-07 17:21:41.582000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Langbiang-Lạc Dương-Lâm Đồng,GYHCLPG8,SME,2026-06-07 17:22:59.171000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHU8QWH,Shopee,2026-06-07 17:24:52.229000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYH7HLKA,Shopee,2026-06-07 17:26:43.604000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,VNGH80969346604,TTS,2026-06-07 17:27:04.318000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH7HNX8,SME,2026-06-07 17:29:46.001000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH77R8T,SME,2026-06-07 17:29:46.001000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH7CHHV,SME,2026-06-07 17:29:46.001000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHFUECK,SME,2026-06-07 17:29:46.001000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH7ECY4,SME,2026-06-07 17:29:46.001000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH78R84,SME,2026-06-07 17:29:46.001000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH7YXAH,SME,2026-06-07 17:29:46.001000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80637396603,TTS,2026-06-07 17:30:03.868000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80707236604,TTS,2026-06-07 17:31:11.812000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHG7C38,SME,2026-06-07 17:43:01.472000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80429616602,TTS,2026-06-07 17:43:01.472000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80941746509,TTS,2026-06-07 17:44:12.111000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHCQPKL,SME,2026-06-07 17:44:23.286000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHUYH4Q,SME,2026-06-07 17:44:23.286000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHF4CDF,SME,2026-06-07 17:45:29.934000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80062226604,TTS,2026-06-07 17:46:11.770000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH7KQH9,SME,2026-06-07 17:46:22.745000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH7CNFX,SME,2026-06-07 17:46:22.745000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHGLLHR,SME,2026-06-07 17:46:34.124000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH743MU,SME,2026-06-07 17:46:42.568000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80934726604,TTS,2026-06-07 17:46:52.251000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80555856509,TTS,2026-06-07 17:47:00.147000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHUGTHE,SME,2026-06-07 17:47:23.737000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHG4KBQ,SME,2026-06-07 17:47:23.737000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH7Y797,SME,2026-06-07 17:47:53.456000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYH9LGND,SME,2026-06-07 17:48:25.219000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80516606607,TTS,2026-06-07 17:48:25.219000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHGWY86,SME,2026-06-07 17:48:50.661000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHGKL6K,SME,2026-06-07 17:49:00.143000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHGRQHV,SME,2026-06-07 17:49:00.143000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHGFFPP,SME,2026-06-07 17:49:00.143000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHGHTGL,SME,2026-06-07 17:49:00.143000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80544856607,TTS,2026-06-07 17:49:10.085000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80784636608,TTS,2026-06-07 17:49:10.085000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80062186607,TTS,2026-06-07 17:49:10.085000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHGUPE9,SME,2026-06-07 17:49:21.317000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80767066605,TTS,2026-06-07 17:49:21.317000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHCHC38,Shopee,2026-06-07 17:49:35.820000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,non - không phí
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,GYHCCCCB,SME,2026-06-07 17:49:35.820000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 1322 Hùng Vương-Di Linh-Lâm Đồng,VNGH80218286606,TTS,2026-06-07 17:49:35.820000+00:00,6.6,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Bình Thuận,Bưu Cục 575 Quốc Lộ 28-Xã Hàm Thuận-Bình Thuận,GYHGXTVH,SME,2026-06-07 18:52:00.305000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục Đường 35 Hà Quang 1-Xã Nam Nha Trang-Khánh Hòa,GYHCV9KV,Shopee,2026-06-07 18:56:28.268000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,VNGH80865326604,TTS,2026-06-07 19:48:23.688000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHGY9EY,SME,2026-06-07 19:48:23.688000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHGEDWC,SME,2026-06-07 19:48:23.688000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYH9LMYT,SME,2026-06-07 19:48:39.816000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHC83PW,SME,2026-06-07 19:48:39.816000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHU7R7V,SME,2026-06-07 19:49:14.356000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHCWC4C,Shopee,2026-06-07 19:49:26.829000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,VNGH80542626605,TTS,2026-06-07 19:49:48.356000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHUXKEQ,Shopee,2026-06-07 19:50:50.790000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHC3WQP,Shopee,2026-06-07 19:50:50.790000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,VNGH80310146605,TTS,2026-06-07 19:50:50.790000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYH7A8L3,SME,2026-06-07 19:51:36.423000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHGNG8R,Shopee,2026-06-07 19:51:36.423000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHGGKPA,Shopee,2026-06-07 19:51:36.423000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHU98P9,SME,2026-06-07 19:51:36.423000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHCHP89,Shopee,2026-06-07 19:53:05.468000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHC94C9,Shopee,2026-06-07 19:53:05.468000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,non - không phí
NTB,Khánh Hòa,Bưu Cục 06 Lê Hồng Phong-TP.Nha Trang-Khánh Hòa,GYHUNMK9,Shopee,2026-06-07 19:53:05.468000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,non - không phí
NTB,Khánh Hòa,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa,GYHU9AND,SME,2026-06-07 20:23:33.283000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Ninh Thuận,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận,GYHUQBQ4,SME,2026-06-07 20:48:38.487000+00:00,6.5,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục 53 Tôn Đức Thắng-Nghĩa Thành-Gia Nghĩa-Đắk Nông,GYH78B9G,SME,2026-06-08 05:09:02.316000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục 53 Tôn Đức Thắng-Nghĩa Thành-Gia Nghĩa-Đắk Nông,GYH7WTWR,SME,2026-06-08 05:09:02.316000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Bình Thuận,Bưu Cục Phú Tài-Phan Thiết-Bình Thuận,VNGH80290606603,TTS,2026-06-08 05:27:28.980000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,4,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông,GYHU3UAQ,SME,2026-06-08 05:35:08.093000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục 40 Nguyễn Văn Linh-Cư Jút-Đắk Nông,VNGH80691516609,TTS,2026-06-08 05:35:13.527000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHU464F,SME,2026-06-08 05:47:01.423000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,VNGH80897796608,TTS,2026-06-08 05:47:34.101000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHGUTXX,Shopee,2026-06-08 05:47:49.837000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,GYHC8N86,SME,2026-06-08 05:48:28.170000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục Thôn R'Chai 2-Xã Đức Trọng-Lâm Đồng,VNGH80436806607,TTS,2026-06-08 05:48:28.170000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục Đường Tỉnh Lộ 10-Xã Diên Thọ-Khánh Hòa,NVS781770768,SME,2026-06-08 06:07:24.081000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Bình Thuận,Bưu cục 47 Trần Hưng Đạo-Hàm Thuận Nam-Bình Thuận,GYHUGVMR,SME,2026-06-08 06:14:33.445000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục 01 Nguyễn Tất Thành-Đắk R lấp-Đắk Nông,GYHGXWLX,SME,2026-06-08 06:15:05.042000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông,GYHCUGFG,SME,2026-06-08 06:16:58.671000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,2,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Quảng Khê-Đắk Glong-Đắk Nông,GYHG3DMW,SME,2026-06-08 06:17:35.959000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng,GYHCGFYM,SME,2026-06-08 06:30:50.375000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng,GYHCG8LM,Shopee-Bulky,2026-06-08 06:30:56.458000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng,GYHU4QDW,SME,2026-06-08 06:31:34.040000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng,GYHUC3NH,SME,2026-06-08 06:31:41.390000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng,GYHG9FYG,SME,2026-06-08 06:31:59.307000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,4,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng,GYHGEBLQ,SME,2026-06-08 06:31:59.307000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng,GYHCNPC9,Shopee-Bulky,2026-06-08 06:32:05.553000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Khánh Hòa,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà,VNGH80203696606,TTS,2026-06-08 06:32:06.834000+00:00,6.1,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng,GYHGYTFQ,SME,2026-06-08 06:33:42.457000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng,GYHUVXMQ,SME,2026-06-08 06:33:47.002000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng,GYHUH4A7,SME,2026-06-08 06:33:47.002000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng,GYH9BHYD,Shopee-Bulky,2026-06-08 06:34:20.619000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 231 Thôn 1-Xã Hòa Ninh-Lâm Đồng,GYHUG9NM,SME,2026-06-08 06:35:14.096000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng,GYHGLUHX,SME,2026-06-08 06:36:49.095000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,1,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục TDP Nghĩa Đức-Thạnh Mỹ-Đơn Dương-Lâm Đồng,GYH7XUHX,SME,2026-06-08 06:37:27.032000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu cục Đinh Văn-Lâm Hà-Lâm Đồng,GYHGBD3B,SME,2026-06-08 06:41:40.567000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Ninh Thuận,Bưu Cục 95 Thống Nhất-Phan Rang-Ninh Thuận,GYHCCQC7,SME,2026-06-08 06:43:17.021000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHGBW4L,Shopee-Bulky,2026-06-08 06:47:55.728000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Bình Thuận,Bưu Cục 575 Quốc Lộ 28-Xã Hàm Thuận-Bình Thuận,GYHVQM67,SME,2026-06-08 06:48:03.029000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,3,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,GYHQ49WU,SME,2026-06-08 06:49:35.166000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,0,(b) 6 - 7 ngày,cod
NTB,Lâm Đồng,Bưu Cục 468 Quốc Lộ 20-Liên Nghĩa-Đức Trọng-Lâm Đồng,GYH96YDE,SME,2026-06-08 06:49:50.049000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,4,(b) 6 - 7 ngày,cod
NTB,Đắk Nông,Bưu Cục Thôn 2-Xã Quảng Tín-Đắk Nông,VNGH80734026603,TTS,2026-06-08 06:50:33.339000+00:00,6.0,2026-06-14 07:45:35.118000+00:00,4,(b) 6 - 7 ngày,cod
