Cấp Quản Lý,Chi tiết,Loại Hàng,Time,Volume,% Gán,% GTC,% Chuyển trả,Leadtime,Sản Lượng Giao Thành Công,Sản Lượng Chuyển Trả,Sản Lượng Gán,Sản Lượng Trả,Sản Lượng Tồn,Sản Lượng Chưa Gán,% Chưa Gán,%Tồn,Hàng Mới Về Trong Ngày,Tỉnh,Vùng,AM
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-10 - Thứ 4,58,100.00%,39.66%,5.17%,32.04,23,3,58,3,32,0,0.00%,55.17%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-03 - Thứ 4,49,100.00%,46.94%,8.16%,27.7,23,4,49,4,22,0,0.00%,44.90%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-05-24 - Chủ Nhật,72,100.00%,33.33%,4.17%,29.13,24,3,72,3,45,0,0.00%,62.50%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-06 - Thứ 7,50,100.00%,48.00%,0.00%,35.71,24,0,50,0,26,0,0.00%,52.00%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-05-20 - Thứ 4,45,100.00%,55.56%,4.44%,36.2,25,2,45,2,18,0,0.00%,40.00%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-05-18 - Thứ 2,64,100.00%,40.63%,3.13%,34.35,26,2,64,2,36,0,0.00%,56.24%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-02 - Thứ 3,50,100.00%,52.00%,4.00%,27.46,26,2,50,2,22,0,0.00%,44.00%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-09 - Thứ 3,55,100.00%,47.27%,5.45%,33.46,26,3,55,3,26,0,0.00%,47.28%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-04 - Thứ 5,65,100.00%,41.54%,3.08%,30.37,27,2,65,2,36,0,0.00%,55.38%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-13 - Thứ 7,78,98.72%,37.18%,8.97%,32.48,29,7,77,7,42,1,1.28%,53.85%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-05-29 - Thứ 6,68,100.00%,42.65%,1.47%,32.45,29,1,68,1,38,0,0.00%,55.88%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-05-21 - Thứ 5,54,98.15%,53.70%,3.70%,29.72,29,2,53,2,23,1,1.85%,42.60%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-07 - Chủ Nhật,60,100.00%,50.00%,1.67%,26.8,30,1,60,1,29,0,0.00%,48.33%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-12 - Thứ 6,73,100.00%,41.10%,2.74%,31.77,30,2,73,2,41,0,0.00%,56.16%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-05-25 - Thứ 2,70,100.00%,45.71%,4.29%,33.63,32,3,70,3,35,0,0.00%,50.00%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-01 - Thứ 2,66,100.00%,51.52%,12.12%,42.62,34,8,66,8,24,0,0.00%,36.36%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-05 - Thứ 6,67,100.00%,52.24%,4.48%,34.4,35,3,67,3,29,0,0.00%,43.28%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-05-22 - Thứ 6,68,100.00%,51.47%,2.94%,30.86,35,2,68,2,31,0,0.00%,45.59%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-05-28 - Thứ 5,86,100.00%,46.51%,15.12%,37.8,40,13,86,13,33,0,0.00%,38.37%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-08 - Thứ 2,66,98.48%,60.61%,7.58%,33.5,40,5,65,5,21,1,1.52%,31.81%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-05-23 - Thứ 7,70,100.00%,58.57%,2.86%,33.22,41,2,70,2,27,0,0.00%,38.57%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-05-30 - Thứ 7,79,100.00%,58.23%,2.53%,36.11,46,2,79,2,31,0,0.00%,39.24%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-05-19 - Thứ 3,74,100.00%,63.51%,8.11%,43.68,47,6,74,6,21,0,0.00%,28.38%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-06-11 - Thứ 5,82,100.00%,59.76%,1.22%,31.41,49,1,82,1,32,0,0.00%,39.02%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ Dân Phố 2-Ninh Hoà-Khánh Hoà,Hàng Tồn,2026-05-17 - Chủ Nhật,87,100.00%,59.77%,2.30%,34.23,52,2,87,2,33,0,0.00%,37.93%,0,Khánh Hòa,NTB,Phạm Bá Thành Công
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-11 - Thứ 5,112,100.00%,83.04%,0.00%,9.58,93,0,112,0,19,0,0.00%,16.96%,112,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-13 - Thứ 7,112,99.11%,85.71%,0.00%,7.79,96,0,111,0,16,1,0.89%,14.29%,112,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-21 - Thứ 5,98,100.00%,92.86%,0.00%,6.9,91,0,98,0,7,0,0.00%,7.14%,98,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-12 - Thứ 6,111,100.00%,85.59%,0.00%,11.48,95,0,111,0,16,0,0.00%,14.41%,111,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-06 - Thứ 7,40,100.00%,62.50%,0.00%,5.6,25,0,40,0,15,0,0.00%,37.50%,40,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-31 - Chủ Nhật,63,100.00%,46.03%,0.00%,6.41,29,0,63,0,34,0,0.00%,53.97%,63,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-30 - Thứ 7,40,100.00%,75.00%,0.00%,5.23,30,0,40,0,10,0,0.00%,25.00%,40,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-18 - Thứ 2,41,100.00%,75.61%,0.00%,7.06,31,0,41,0,10,0,0.00%,24.39%,41,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-19 - Thứ 3,72,100.00%,54.17%,0.00%,7.15,39,0,72,0,33,0,0.00%,45.83%,72,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-02 - Thứ 3,68,100.00%,73.53%,0.00%,9.64,50,0,68,0,18,0,0.00%,26.47%,68,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-27 - Thứ 4,69,100.00%,76.81%,0.00%,5.28,53,0,69,0,16,0,0.00%,23.19%,69,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-23 - Thứ 7,66,100.00%,80.30%,0.00%,5.02,53,0,66,0,13,0,0.00%,19.70%,66,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-26 - Thứ 3,67,100.00%,80.60%,0.00%,5.17,54,0,67,0,13,0,0.00%,19.40%,67,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-24 - Chủ Nhật,65,100.00%,84.62%,0.00%,5.45,55,0,65,0,10,0,0.00%,15.38%,65,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-01 - Thứ 2,78,96.15%,70.51%,0.00%,6.31,55,0,75,0,23,3,3.85%,29.49%,78,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-20 - Thứ 4,68,100.00%,82.35%,0.00%,7.46,56,0,68,0,12,0,0.00%,17.65%,68,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-25 - Thứ 2,75,100.00%,80.00%,0.00%,5.78,60,0,75,0,15,0,0.00%,20.00%,75,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-17 - Chủ Nhật,81,100.00%,77.78%,0.00%,6.4,63,0,81,0,18,0,0.00%,22.22%,81,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-09 - Thứ 3,74,100.00%,86.49%,0.00%,13.61,64,0,74,0,10,0,0.00%,13.51%,74,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-07 - Chủ Nhật,81,100.00%,81.48%,0.00%,10.7,66,0,81,0,15,0,0.00%,18.52%,81,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-22 - Thứ 6,81,100.00%,81.48%,0.00%,6.29,66,0,81,0,15,0,0.00%,18.52%,81,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-29 - Thứ 6,77,100.00%,87.01%,0.00%,6.12,67,0,77,0,10,0,0.00%,12.99%,77,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-10 - Thứ 4,100,100.00%,70.00%,0.00%,10.14,70,0,100,0,30,0,0.00%,30.00%,100,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-05 - Thứ 6,88,100.00%,81.82%,0.00%,10.79,72,0,88,0,16,0,0.00%,18.18%,88,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-05-28 - Thứ 5,93,100.00%,80.65%,0.00%,6.43,75,0,93,0,18,0,0.00%,19.35%,93,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-04 - Thứ 5,96,100.00%,79.17%,0.00%,10.11,76,0,96,0,20,0,0.00%,20.83%,96,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-03 - Thứ 4,93,100.00%,86.02%,0.00%,7.08,80,0,93,0,13,0,0.00%,13.98%,93,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 1,2026-06-08 - Thứ 2,98,100.00%,83.67%,0.00%,10.85,82,0,98,0,16,0,0.00%,16.33%,98,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-05-31 - Chủ Nhật,2,0.00%,0.00%,0.00%,,0,0,0,0,2,2,100.00%,100.00%,2,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-05-27 - Thứ 4,3,0.00%,0.00%,0.00%,,0,0,0,0,3,3,100.00%,100.00%,3,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-06-01 - Thứ 2,3,0.00%,0.00%,0.00%,,0,0,0,0,3,3,100.00%,100.00%,3,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-05-30 - Thứ 7,33,0.00%,0.00%,0.00%,,0,0,0,0,33,33,100.00%,100.00%,33,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-05-29 - Thứ 6,17,0.00%,0.00%,0.00%,,0,0,0,0,17,17,100.00%,100.00%,17,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-05-25 - Thứ 2,3,0.00%,0.00%,0.00%,,0,0,0,0,3,3,100.00%,100.00%,3,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-05-23 - Thứ 7,1,0.00%,0.00%,0.00%,,0,0,0,0,1,1,100.00%,100.00%,1,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-06-03 - Thứ 4,4,0.00%,0.00%,0.00%,,0,0,0,0,4,4,100.00%,100.00%,4,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-05-24 - Chủ Nhật,1,0.00%,0.00%,0.00%,,0,0,0,0,1,1,100.00%,100.00%,1,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-05-22 - Thứ 6,1,0.00%,0.00%,0.00%,,0,0,0,0,1,1,100.00%,100.00%,1,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-05-17 - Chủ Nhật,3,0.00%,0.00%,0.00%,,0,0,0,0,3,3,100.00%,100.00%,3,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-05-20 - Thứ 4,6,16.67%,16.67%,0.00%,1,1,0,1,0,5,5,83.33%,83.33%,6,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-06-10 - Thứ 4,3,100.00%,100.00%,0.00%,2,3,0,3,0,0,0,0.00%,0.00%,3,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Mới Ca 2,2026-06-05 - Thứ 6,25,28.00%,28.00%,0.00%,3.29,7,0,7,0,18,18,72.00%,72.00%,25,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-22 - Thứ 6,14,100.00%,14.29%,7.14%,31.5,2,1,14,1,11,0,0.00%,78.57%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-06-09 - Thứ 3,24,95.83%,25.00%,0.00%,41.17,6,0,23,0,18,1,4.17%,75.00%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-27 - Thứ 4,24,100.00%,29.17%,0.00%,35.29,7,0,24,0,17,0,0.00%,70.83%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-06-10 - Thứ 4,21,100.00%,33.33%,4.76%,43,7,1,21,1,13,0,0.00%,61.91%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-06-05 - Thứ 6,29,100.00%,27.59%,0.00%,42.63,8,0,29,0,21,0,0.00%,72.41%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-26 - Thứ 3,25,100.00%,32.00%,4.00%,28.13,8,1,25,1,16,0,0.00%,64.00%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-24 - Chủ Nhật,22,100.00%,36.36%,0.00%,42.5,8,0,22,0,14,0,0.00%,63.64%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-17 - Chủ Nhật,23,100.00%,39.13%,0.00%,24.89,9,0,23,0,14,0,0.00%,60.87%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-06-08 - Thứ 2,22,100.00%,40.91%,4.55%,40.33,9,1,22,1,12,0,0.00%,54.54%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-23 - Thứ 7,22,100.00%,40.91%,0.00%,32.67,9,0,22,0,13,0,0.00%,59.09%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-19 - Thứ 3,21,100.00%,47.62%,0.00%,44.5,10,0,21,0,11,0,0.00%,52.38%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-25 - Thứ 2,23,100.00%,43.48%,0.00%,39.3,10,0,23,0,13,0,0.00%,56.52%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-28 - Thứ 5,30,100.00%,36.67%,0.00%,34.91,11,0,30,0,19,0,0.00%,63.33%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-06-04 - Thứ 5,31,100.00%,35.48%,3.23%,38.64,11,1,31,1,19,0,0.00%,61.29%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-29 - Thứ 6,30,100.00%,43.33%,0.00%,36.54,13,0,30,0,17,0,0.00%,56.67%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-06-12 - Thứ 6,30,100.00%,43.33%,0.00%,44.38,13,0,30,0,17,0,0.00%,56.67%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-30 - Thứ 7,36,100.00%,38.89%,0.00%,23.36,14,0,36,0,22,0,0.00%,61.11%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-18 - Thứ 2,28,100.00%,50.00%,0.00%,33.86,14,0,28,0,14,0,0.00%,50.00%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-06-13 - Thứ 7,27,100.00%,59.26%,0.00%,54,16,0,27,0,11,0,0.00%,40.74%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-06-03 - Thứ 4,45,100.00%,37.78%,2.22%,63.18,17,1,45,1,27,0,0.00%,60.00%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-06-11 - Thứ 5,36,100.00%,55.56%,0.00%,36.75,20,0,36,0,16,0,0.00%,44.44%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-06-06 - Thứ 7,48,100.00%,41.67%,0.00%,31.3,20,0,48,0,28,0,0.00%,58.33%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-05-31 - Chủ Nhật,57,100.00%,36.84%,0.00%,29.48,21,0,57,0,36,0,0.00%,63.16%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,BC Tổ 5 Đường Ngô Gia Tự-Khánh Vĩnh-Khánh Hòa,Hàng Tồn,2026-06-07 - Chủ Nhật,36,97.22%,58.33%,0.00%,40.86,21,0,35,0,15,1,2.78%,41.67%,0,Khánh Hòa,NTB,Nguyễn Hoàng Phi
